name,price,Original Price,category,site
"8 Inch Windows 10 Pro Tablet, 8GB RAM 128GB ROM, Quad-Core CPU Windows Tablet with 800x1280 IPS HD Touchscreen/TF Slot/WiFi/Bluetooth/USB Port/Dual Cameras","27,400..00",N/A,Tablet,amazon
"MUNBYN 2025 Rugged Windows Tablet IRT06, 8"" Windows 11 Pro Upgradeable, 8GB+128GB Tough Tablet, 700nit Sunlight Readable, Intel N5100 Rugged PC for Construction, Industrial, 2Y Protection","57,850..00",N/A,Tablet,amazon
"ApoloSign Kids Tablet, 10.1 inch Android 13 Tablet for Kids, 2+32GB,128GB Expand,Toddler Tablet with Parental Control,Wi-Fi, GMS,Shockproof Case for Boys & Girls (Blue)","14,999..00",N/A,Tablet,amazon
"weelikeit 2024 Upgraded Kids Tablet, 10-Inch Android 14 Tablet for Kids, 8GB (4+4) RAM + 128GB Storage, 6000mAh Long Battery, Dual Cameras, Great tablet for Toddlers, Case Included (Pink)","19,999..00",N/A,Tablet,amazon
"Android 14 Tablet 10 Inch Octa-Core 8GB+64GB(TF 1TB), 1280x800 HD IPS Wi-Fi 6 Model/Widevine L1/5000mAh/Dual Camera/Face ID PC 2024 - Black","13,650..00",N/A,Tablet,amazon
"Android Tablet, 11 Inch Tablet Android 14 with Keyboard, 12GB + 256GB, 1TB Expand, Tablet PC with Octa-Core, 8000mAh, 2.4G/5G WiFi, 13MP + 5MP Camera, 2-in-1 Tablet with Keyboard Bag, Mouse, Stylus","19,899..00",N/A,Tablet,amazon
"O Tablet M80J, 8 inch Windows 11 Pro Tablet, 8GB+128GB, Celeron N5100, IP65 Waterproof, MIL-STD-810H, 5000mAh, Industrial Outdoor Work PC w/ 8MP+5MP Camera, 4G LTE/WiFi/BT 5.0/NFC-Gray","51,400..00",N/A,Tablet,amazon
"Xiaomi Poco Pad Tablet 11 Inch 90Hz Buttery Smooth Display, 2024 Android Tablet with 1200 x 2000 Resolution, 8000 mAh 10 W Fast Charge WiFi Pad, 8 + 256 GB Grey","27,999..00",N/A,Tablet,amazon
"Blackview Tab 9 WiFi Tablet 11 Inch, Android 14 with 18GB RAM, 256GB ROM/2TB TF, 5G WiFi/8MP+13MP, Widevine L1, 8200mAh Battery, Face ID, Gaming Tablet, Black","22,999..00",N/A,Tablet,amazon
"POCO PAD 8GB RAM 256GB ROM, Blue","27,499..00",N/A,Tablet,amazon
"Apple iPad Pro 13-inch (M4): Ultra Retina XDR display, 1TB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E + 5G Cellular with eSIM, All-Day Battery Life, Standard glass - Space Black","102,799..00",N/A,Tablet,amazon
"Apple iPad Pro 13-inch (M4): Ultra Retina XDR display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR scanner, Wi-Fi 6E, Face ID, All-Day Battery Life, Standard Glass - Space Black","68,499..00",N/A,Tablet,amazon
"Apple iPad Pro 11-inch (M4): Ultra Retina XDR display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR scanner, Wi-Fi 6E, Face ID, All-Day Battery Life, Standard glass - Silver","53,550..00",N/A,Tablet,amazon
"Apple iPad Air 13-inch (M2): Liquid Retina display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Purple","53,499..00",N/A,Tablet,amazon
"Apple iPad Pro 13-inch (M4): Ultra Retina XDR display, 1TB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR scanner, Wi-Fi 6E + 5G Cellular with eSIM, All-Day Battery Life, Standard glass - Silver","102,799..00",N/A,Tablet,amazon
"Apple iPad Pro 13-inch (M4): Ultra Retina XDR display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E + 5G Cellular with eSIM, All-Day Battery Life, Standard glass - Silver","76,499..00",N/A,Tablet,amazon
